,0,1,2
16402,-62053.4155513,152.779258802,13947.983959
16403,-17606.9896122,114.55354747,-1082.20537442
16404,-83039.876298,96.8695424799,-1075.24891994
16405,3056.11975825,122.664190482,-1077.98737932
16406,-110250.875868,91.0331502182,-1074.38561554
16407,147984.113098,166.401667918,-1082.6024386
16408,-156547.874436,79.7001102897,-1072.92557739
16409,-155693.874436,80.946001847,-1072.9625678
16410,-12877.8812646,123.07541938,-1077.49417442
16411,-17633.8812179,122.705683526,-1077.34943971
16412,9276.11728223,131.455461806,-1078.20710838
16413,-141688.87644,88.9792883029,-1073.41609225
16414,-46117.8809387,117.502633506,-1076.45375648
16415,-21444.8822694,125.608156088,-1077.24044983
16416,5430.11634825,134.34782433,-1078.09923988
16417,40547.1147303,145.461027901,-1079.218944
16418,186290.108065,188.433336252,-1083.85298946
16419,240393.105516,205.014373407,-1085.57407601
16420,50846.1855285,159.553571993,1274.4267398
16421,-31484.8130187,473.93280566,98921.3152888
16422,-161046.878384,92.4043998778,-1072.82920762
16423,-22299.8844197,133.361849491,-1077.2434594
16424,-76578.8826048,118.730180072,-1075.51946308
16425,-85833.8824538,117.064849027,-1075.22945938
16426,120743.108661,177.556548663,-1081.79970688
16427,-84643.8828875,119.407482986,-1075.27679486
16428,-36292.8853306,134.332010864,-1076.81520067
16429,65167.1099081,164.551321742,-1080.03983174
16430,-71632.8842709,126.154468482,-1075.70121866
16431,78183.1092301,170.299686392,-1080.46931831
16432,-139135.882139,108.714451076,-1073.5581662
16433,-42081.8864155,137.664807116,-1076.65012204
16434,256989.100674,224.79367506,-1086.15831125
16435,-21519.8880115,145.586438993,-1077.30814908
16436,-72723.886167,131.840280381,-1075.68418401
16437,-48824.8875247,139.722925563,-1076.44660801
16438,-3655.88952243,153.731000789,-1077.88774672
16439,78452.1065531,178.377202615,-1080.49785872
16440,295335.097198,241.836885585,-1087.39405192
16441,-158431.883596,112.157281759,-1072.98036934
16442,21048.1082759,164.84542875,-1078.68728257
16443,6638.10864766,161.695528771,-1078.23228417
16444,-17616.8907732,155.710415522,-1077.46478406
16445,-3216.89172919,160.857430033,-1077.922194
16446,-70422.8888396,142.502836858,-1075.79617806
16447,-80097.8889382,140.716573595,-1075.48899934
16448,-20192.8916631,158.968493286,-1077.39732077
16449,-64360.8902263,147.24864791,-1075.99563704
16450,310220.09368,256.123535546,-1087.90059143
16451,34359.105127,177.678800171,-1079.14053042
16452,-76491.8905298,146.755008283,-1075.6234211
16453,-65789.8914502,150.837105055,-1075.96179998
16454,-131683.965882,132.748513254,-1077.29128825
16455,-152109.88812,127.977894786,-1073.23213071
16456,8363.32867797,200.386453711,6219.61680062
16457,-154375.888636,129.32532036,-1073.16609033
16458,9637.10427793,177.559084447,-1078.38095339
16459,-44340.8939064,163.014104917,-1076.66678326
16460,48656.1016651,190.796147271,-1079.62180171
16461,23172.5639096,236.322945791,13945.0704421
16462,-133199.89076,140.423728596,-1073.85633406
16463,-12850.8965889,176.082863212,-1077.68033947
16464,-1210.89714341,180.435011345,-1078.05476505
16465,122718.097125,217.12511477,-1081.99305752
16466,88622.0985613,208.305802022,-1080.91711824
16467,-75556.8947676,162.024191801,-1075.70222293
16468,-5765.89784734,183.123144058,-1077.9295975
16469,-6772.89837677,183.833168767,-1077.89481569
16470,15977.100155,191.38494135,-1078.61686462
16471,272512.089265,266.263935643,-1086.77593528
16472,-87696.895734,163.527972465,-1075.33765928
16473,-106470.89538,159.121301419,-1074.74065698
16474,58912.0973475,207.74967364,-1079.99650919
16475,965.099414018,192.061636143,-1078.15936628
16476,-26793.8995894,185.067352236,-1077.28389832
16477,-32891.8994546,184.311167864,-1077.09454783
16478,120598.093731,229.514440404,-1081.97396482
16479,-17595.90074,190.71620036,-1077.5864405
16480,121715.093102,231.836122293,-1082.01664023
16481,253726.086989,270.853753654,-1086.2105084
16482,-37625.9007144,187.947789425,-1076.96046908
16483,-33891.901302,190.023144094,-1077.08078395
16484,122746.091791,236.133032745,-1082.06182501
16485,92962.0927775,228.55555352,-1081.11713647
16486,15363.095916,207.207956145,-1078.65878139
16487,-69863.9007958,183.663594048,-1075.9531579
16488,211669.086965,265.741739935,-1084.90126128
16489,-16354.9039131,201.073551909,-1077.65530542
16490,-754.904527692,206.566137921,-1078.16077957
16491,-154230.898642,163.366944838,-1073.28000118
16492,-147075.898836,166.427381885,-1073.51907588
16493,-82871.9021584,185.917440148,-1075.56037238
16494,-136536.899837,171.462501484,-1073.86181429
16495,31890.5536903,272.833436773,13944.6778645
16496,-117883.901715,178.834403942,-1074.45287559
16497,32325.0917459,223.092781223,-1079.23057478
16498,87806.0890083,240.070655154,-1080.99937755
16499,-10798.9069636,212.67357295,-1077.86865449
16500,201962.08377,274.946218106,-1084.63312289
16501,228238.082386,283.513380407,-1085.47036892
16502,-150545.901468,175.427961482,-1073.4484929
16503,-102973.903948,190.128195781,-1074.95768141
16504,-42141.9814787,208.539387629,-1080.18132249
16505,-5025.90857724,220.336009827,-1078.08069157
16506,1474.09058008,223.207998452,-1078.28417282
16507,-83838.7861238,213.130081393,2832.39421048
16508,-88509.9060886,199.293645918,-1075.43421609
16509,-14758.9094747,221.533038376,-1077.78077148
16510,167830.082481,275.116528815,-1083.58321197
16511,-107004.905988,196.967249308,-1074.85971317
16512,28739.0873943,237.060000394,-1079.16782667
16513,-10247.9110294,226.832204848,-1077.93472678
16514,-156442.904728,185.72963963,-1073.30062179
16515,-41232.0557244,315.976769949,26750.8357347
16516,8287.08757263,235.169959139,-1078.53913452
16517,46804.0854214,247.262456101,-1079.7614832
16518,-22520.9116727,228.297616779,-1077.56580364
16519,-28839.8167809,238.190063955,2025.6147703
16520,-82197.789898,226.602589794,2832.29778841
16521,62072.0838205,255.659385385,-1080.26331803
16522,-26641.9131729,231.110885213,-1077.44117789
16523,112797.08087,272.267611188,-1081.87959222
16524,-125149.909237,204.741685765,-1074.3208843
16525,-106640.91007,211.072008548,-1074.91804498
16526,136266.079024,282.026383966,-1082.63480248
16527,-106310.910731,213.167023921,-1074.93649548
16528,-19711.9146278,239.106530799,-1077.69058726
16529,18093.0834894,250.993900981,-1078.89465336
16530,-70059.9132469,226.606862969,-1076.09806159
16531,145883.077504,289.795903749,-1082.96406111
16532,22740.0823686,255.332169315,-1079.05230204
16533,-147712.843758,214.755680101,1102.34268301
16534,-58004.9931778,233.965136408,-1079.95632024
16535,46614.0804144,265.207593749,-1079.82060861
16536,-29870.9167019,244.18081978,-1077.39231145
16537,-55948.9156796,237.670618877,-1076.57019362
16538,37165.0799105,265.486380678,-1079.52941604
16539,-15580.9180871,251.296140233,-1077.85795239
16540,-140074.913125,216.443363646,-1073.90245629
16541,12206.080129,261.298455198,-1078.74659316
16542,-27434.9186875,250.882324521,-1077.49043609
16543,-6948.91958416,257.782017586,-1078.14632585
16544,193821.071614,316.601396707,-1084.52885471
16545,-119315.915387,227.421660644,-1074.58308184
16546,-4935.92070149,261.361768895,-1078.21624708
16547,-13025.9204241,260.03189622,-1077.96777371
16548,-77269.9180589,242.530381363,-1075.92905017
16549,-52485.9193381,250.667875834,-1076.72072001
16550,-151960.915388,223.020215907,-1073.5633943
16551,105326.073394,298.115831886,-1081.74339013
16552,218935.06806,331.833928824,-1085.35170639
16553,65853.07443,288.748094328,-1080.49324688
16554,-11998.9227217,267.327681086,-1078.0203466
16555,-10381.8528553,276.69888189,1211.90625344
16556,50501.074204,287.326882995,-1080.01607562
16557,220252.066593,337.213187151,-1085.41067163
16558,-9114.92390349,272.158158622,-1078.12792058
16559,6550.07529318,277.669469782,-1078.63131599
16560,-30594.9234756,267.972153547,-1077.45410265
16561,35283.073322,287.944238405,-1079.54824961
16562,-11634.9247325,275.432365434,-1078.06531473
16563,82887.0708091,303.653597965,-1081.069096
16564,157709.067275,326.201487192,-1083.4488775
16565,-43382.924324,269.289333003,-1077.06378531
16566,-114614.921661,249.775358575,-1074.80303115
16567,-56408.9243271,267.537979603,-1076.65878578
16568,-105044.922909,254.531440557,-1075.11217964
16569,-93298.9232109,258.914042841,-1075.49739927
16570,178223.064441,338.109306383,-1084.11807051
16571,-153749.921514,243.504917469,-1073.57738056
16572,-15566.927517,284.299941154,-1077.97568624
16573,38990.0699317,301.011725321,-1079.71063161
16574,53130.0690088,306.083861154,-1080.16376927
16575,-103080.924914,262.096995455,-1075.19806465
16576,-23232.9284299,286.092261967,-1077.7424368
16577,-68159.9809897,274.075622314,-1078.70322872
16578,11831.0697067,298.190209705,-1078.86829821
16579,-159907.92346,249.731417696,-1073.41073004
16580,-21643.9295802,290.549813276,-1077.80777207
16581,-27377.9296788,289.898512827,-1077.62615356
16582,-27621.9298349,290.828174271,-1077.62549489
16583,-50665.9292194,285.191793519,-1076.8948747
16584,2598.99567703,301.426831708,-1081.78520833
16585,180803.060197,353.852156326,-1084.25444413
16586,-38743.9307105,291.625208855,-1077.28319655
16587,-153470.31067,328.805357203,18977.2117357
16588,82151.0635752,328.441521582,-1081.13013836
16589,-7380.93285342,303.657365071,-1078.29083975
16590,44961.0642736,319.73128091,-1079.95108075
16591,-7641.93347637,305.582169002,-1078.28861304
16592,25808.9906846,316.108814714,-1082.61534429
16593,-93322.930565,282.907105813,-1075.57127102
16594,15780.0647685,315.327393216,-1079.04450937
16595,-1700.93495453,311.293107367,-1078.49012211
16596,-68536.9322903,293.045114343,-1076.369586
16597,-62508.9325835,295.781059644,-1076.5723992
16598,-75436.9043683,296.213280462,-162.168451634
16599,151445.057626,359.397258867,-1083.37515699
16600,-22888.9354201,310.191171002,-1077.83513838
16601,-124051.931622,282.05744257,-1074.62302297
16602,-44551.0039812,305.852940515,-1080.2029916
16603,-87271.7368963,316.805988262,5342.16378048
16604,95553.058387,348.301049213,-1081.61525088
16605,-12694.9371022,318.126890009,-1078.17988088
16606,50722.059689,337.390238547,-1080.19359073
16607,28707.9829303,331.938469527,-1082.91790808
16608,194869.05312,380.902821619,-1084.78284256
16609,-230.939090474,325.716377242,-1078.58465231
16610,5009.06036644,328.225436583,-1078.75358022
16611,4848.06039328,329.178995132,-1078.75720391
16612,-12134.9394675,325.288152623,-1078.21642631
16613,-138161.934371,289.993857526,-1074.21406078
16614,61639.0569896,348.534149147,-1080.56976775
16615,-9304.94030786,329.103118045,-1078.31816975
16616,201954.050349,390.943223248,-1085.0331745
16617,-19690.9402152,328.111971109,-1078.00240414
16618,-14421.5248763,377.406825756,12471.7331653
16619,86371.197267,376.709385647,3568.59288558
16620,-83993.9387178,312.593570709,-1075.95998092
16621,58694.0549595,354.685995632,-1080.49573285
16622,-21338.9417498,332.637401575,-1077.96152082
16623,-69580.9400327,319.744304023,-1076.42925561
16624,-75103.9403293,319.153780173,-1076.25417092
16625,-22341.942619,335.348534724,-1077.93894518
16626,75484.0530237,364.521207032,-1081.05043401
16627,22453.0549359,350.248939894,-1079.36942997
16628,-145110.938316,302.992514712,-1074.04829084
16629,-102499.940403,316.263970614,-1075.40595752
16630,-77027.9998254,324.51547728,-1078.78653716
16631,132456.049111,385.928496321,-1082.87883385
16632,-124399.940289,312.956995512,-1074.72113664
16633,-74605.942986,328.297151321,-1076.29991387
16634,-27545.9450989,342.849815783,-1077.80347356
16635,220120.044112,415.174681923,-1085.67764677
16636,14280.0523974,356.895225469,-1079.13617427
16637,93523.0489875,380.71623218,-1081.66177679
16638,245856.042137,425.586324246,-1086.50385023
16639,-75048.9443529,334.169469391,-1076.3144191
16640,-27438.946534,348.880528749,-1077.83380887
16641,6199.05174418,359.567879024,-1078.90410698
16642,-110250.943819,327.031710762,-1075.20448061
16643,205296.042386,418.905519415,-1085.23203378
16644,-30140.9723555,352.067032721,-1078.83645179
16645,-30214.9479025,353.081072568,-1077.75938986
16646,-55864.9473468,346.694210876,-1076.94523456
16647,7112.04965187,365.830870739,-1078.94923064
16648,-56903.0216922,348.288354263,-1080.18412171
16649,508.04963048,365.928903829,-1078.75006352
16650,-86953.9472403,341.740943476,-1075.96961569
16651,-61288.9483471,350.132082668,-1076.79476965
16652,100895.044439,397.839157883,-1081.95101582
16653,93975.0444947,396.846253371,-1081.7333593
16654,-20677.9510194,364.827571613,-1078.09215271
16655,-18372.9515717,366.491394214,-1078.16688877
16656,129383.041961,410.043373154,-1082.86511693
16657,13400.0468058,377.641595618,-1079.18875299
16658,22186.0461254,381.171842331,-1079.46959532
16659,25601.9682964,383.043826143,-1082.9935119
16660,-23115.9525497,370.125392622,-1078.03782602
16661,-33215.952566,368.216745308,-1077.71762367
16662,-49217.9521067,364.608344832,-1077.21347726
16663,132426.039909,417.919637592,-1082.98849202
16664,230495.035046,447.162423757,-1086.10183338
16665,-66351.9521912,362.673966219,-1076.67738904
16666,-38197.9538264,371.781952316,-1077.57643183
16667,159178.037495,429.623925774,-1083.84934486
16668,-21550.0290557,378.469491022,-1081.37452109
16669,11917.0431221,389.214510913,-1079.17684559
16670,321735.029734,479.438388267,-1089.0256947
16671,-71780.9537665,367.110460576,-1076.52761066
16672,4179.0427274,389.985980988,-1078.94403308
16673,-157049.950524,344.553889697,-1073.82801694
16674,33766.0408843,400.506686286,-1079.89071023
16675,200150.033464,449.423319488,-1085.17853263
16676,-87436.9544734,367.601621373,-1076.04705346
16677,-82197.9550668,370.110389195,-1076.21743978
16678,-155460.952001,350.011462543,-1073.89725859
16679,-150303.952563,352.496642584,-1074.0614291
16680,86439.0369277,421.675888964,-1081.58571822
16681,195460.319725,486.475092735,8300.88478051
16682,45864.0379551,411.990748757,-1080.30166064
16683,-66475.9574646,380.63813288,-1076.73713996
16684,-151208.954321,357.236043559,-1074.04612552
16685,27107.0381224,409.588888735,-1079.71947478
16686,196923.030597,459.493869711,-1085.11957235
16687,59803.0359245,421.004966347,-1080.76279027
16688,-142505.95556,363.742339571,-1074.3406221
16689,-27023.9609433,397.999813505,-1078.00871072
16690,-43284.9605345,394.31682877,-1077.49721671
16691,983.037442061,408.065462028,-1078.90887149
16692,-3467.96256688,407.783610448,-1078.7726637
16693,23833.0356398,416.646030406,-1079.63848093
16694,-27459.9622825,402.874205557,-1078.01487385
16695,-73849.9606538,390.514437892,-1076.54360775
16696,202912.027024,471.218663372,-1085.33537529
16697,-46264.9623458,400.458576543,-1077.42781726
16698,-66352.961843,395.673458341,-1076.79075833
16699,64503.0321842,434.358458873,-1080.95115663
16700,48529.0327536,430.758104723,-1080.45024111
16701,91865.0304655,444.238386416,-1081.82725229
16702,-114614.960785,385.774520166,-1075.27488842
16703,63080.0314379,437.948575233,-1080.92490302
16704,9458.03319804,423.506063212,-1079.22199811
16705,-44019.9647967,409.105074376,-1077.52599409
16706,-47338.9648474,409.149222612,-1077.42334948
16707,-90420.9634646,397.742114216,-1076.05712952
16708,-84643.9638734,400.405801371,-1076.2455708
16709,-6610.9349522,427.520455132,-23.73995945
16710,-37915.966209,415.862832027,-1077.74336139
16711,107479.026876,458.734945644,-1082.36025251
16712,-40783.9669501,417.036958959,-1077.65316303
16713,-46735.966972,416.322836435,-1077.46763529
16714,-5931.96902026,429.073906521,-1078.76604673
16715,59058.9503536,448.678564,-1084.25246784
16716,8670.02989918,435.279088138,-1079.23959312
16717,-28689.9686839,425.519799302,-1078.05778311
16718,-77284.967063,412.525048776,-1076.51489581
16719,-33818.9693823,426.042772465,-1077.89530277
16720,-42222.0435786,424.515003333,-1080.92462087
16721,186611.020915,491.523948925,-1084.91051681
16722,-37991.9697152,427.840900452,-1077.78075086
16723,248357.017703,511.306054612,-1086.87807394
16724,-25870.9708214,433.331590932,-1078.17146515
16725,25114.0265522,449.014721824,-1079.79189292
16726,-86960.9688359,417.738386507,-1076.23639216
16727,-99760.9687355,415.052178427,-1075.83251562
16728,-112696.968449,412.326751914,-1075.42354258
16729,-31226.972232,436.789188426,-1078.01583135
16730,-161621.966895,400.236906925,-1073.87749797
16731,272473.014276,526.251156292,-1087.6714285
16732,-44832.9724384,435.87075163,-1077.59496444
16733,-73574.9714109,428.593388672,-1076.68752201
16734,-2473.97459939,450.069606279,-1078.95338
16735,108.024655863,451.813239561,-1079.03134809
16736,-4514.97539859,451.481851728,-1078.88820728
16737,-126347.970246,417.39531828,-1075.02527421
16738,1176337.97352,793.553584186,-1116.41125208
16739,305282.081067,888.915813375,98909.5166917
16740,-54896.0424623,440.874101991,-1080.31285653
16741,-60074.974425,440.481212426,-1077.13911366
16742,-8444.97665942,456.349983363,-1078.79064273
16743,-114997.972831,426.664041165,-1075.39855872
16744,-145389.971549,418.911426232,-1074.44458858
16745,216859.012759,524.234837179,-1085.95729689
16746,-100740.974248,433.769845942,-1075.86563986
16747,-50011.976557,449.379150388,-1077.48269288
16748,-9569.97847727,462.025975512,-1078.77164806
16749,148430.014382,508.528088575,-1083.79487437
16750,-11309.9793676,463.524937714,-1078.71710501
16751,194454.247825,550.323027929,6602.6820935
16752,-21311.979167,462.644383452,-1078.41172824
16753,-109296.975657,438.305737811,-1075.6207224
16754,-8076.98036492,468.455903638,-1078.83986103
16755,27085.0180304,479.582132129,-1079.96199245
16756,24759.0175644,479.912295908,-1079.88701226
16757,193457.105408,540.207550244,2017.72615418
16758,-119747.976687,440.295951153,-1075.30470493
16759,76505.0147665,497.814445206,-1081.54674813
16760,-61296.9799091,459.129178966,-1077.16699789
16761,-100766.978827,448.762304792,-1075.91414049
16762,-83041.9796649,454.866873024,-1076.48155894
16763,-22254.98251,473.372822579,-1078.41678359
16764,-170479.976263,431.685699446,-1073.71404911
16765,20368.0152428,487.647682489,-1079.77991053
16766,-9957.98377629,479.914141549,-1078.81992062
16767,230569.005751,550.183052787,-1086.46535522
16768,25661.0143211,492.171929115,-1079.96328517
16769,-73737.8925356,474.581814831,1830.17381324
16770,25524.0137272,494.132463263,-1079.96138546
16771,-81712.9821601,464.249513192,-1076.55713226
16772,70264.0110013,509.01710233,-1081.38767447
16773,-158728.979427,444.069808188,-1074.11765788
16774,172520.006373,540.46557398,-1084.65027842
16775,-102576.982508,462.240911881,-1075.90931233
16776,1921.01276594,493.335117205,-1079.23046636
16777,53186.010369,509.098787811,-1080.86256765
16778,-4206.987332,493.570265808,-1079.04563882
16779,-11923.9206754,499.852963816,1095.18175958
16780,-116196.983224,463.318513863,-1075.49256092
16781,112020.006588,530.042302041,-1082.74361491
16782,-81314.9853073,475.364085043,-1076.60670007
16783,241463.000488,569.320371363,-1086.86415312
16784,-32564.9880535,491.403505303,-1078.16247778
16785,15153.0098344,506.145672684,-1079.68511739
16786,87330.0065412,527.931795576,-1081.98365437
16787,-130637.059466,466.052215027,-1078.34130034
16788,-30008.9891901,496.139552304,-1078.25876302
16789,-70988.9879878,485.337852365,-1076.95410451
16790,-37324.9894008,496.032598901,-1078.03464717
16791,-1881.05016742,507.154845928,-1081.76447719
16792,76747.0049154,530.884064136,-1081.66216096
16793,66397.0236767,530.953850161,-487.349426779
16794,-76025.9892625,488.887218458,-1076.81383433
16795,-106337.988111,481.157699322,-1075.85600873
16796,-159253.080634,466.781963157,-1078.35582938
16797,-43456.9913765,501.266649597,-1077.86199571
16798,9043.00628525,517.386002807,-1079.53516415
16799,-118292.988928,481.714776307,-1075.48915042
16800,-78563.9908581,494.156264456,-1076.75214995
16801,31844.0044681,526.952394903,-1080.26984851
16802,13700.2289224,547.921333258,6218.2505519
16803,162413.998187,566.55501712,-1084.42478624
16804,166135.99771,568.626915385,-1084.54417985
16805,-21520.0684957,515.477309047,-1081.84944795
16806,-7166.99527554,520.71764782,-1079.04838032
16807,21700.0031223,530.031024596,-1079.96652556
16808,196587.995296,581.39670686,-1085.52504758
16809,-104705.066494,495.520086424,-1079.25117378
16810,-9771.99654136,523.967459951,-1078.97602144
16811,-47571.9951781,514.081481202,-1077.78079278
16812,225923.992987,593.845095884,-1086.47283212
16813,47949.0001261,543.590428184,-1080.82013918
16814,153723.99551,575.05232246,-1084.18666918
16815,-73618.9951966,510.580216005,-1076.96349334
16816,16778.0004313,537.613530915,-1079.83811244
16817,-36331.0714182,523.211849188,-1081.41892992
16818,112079.996049,567.059335515,-1082.8762218
16819,-156352.992677,490.753764826,-1074.35344389
16820,-20198.9988253,530.964523168,-1078.68165383
16821,-43284.9981342,525.315974084,-1077.95272613
16822,193601.991278,594.536716403,-1085.47790799
16823,51026.9972611,554.476757471,-1080.95303639
16824,13980.9984882,544.807955156,-1079.78023006
16825,29002.9976675,550.134081405,-1080.26250686
16826,191958.923084,597.965969766,-1088.42222602
16827,54819.9961514,559.569039562,-1081.09439302
16828,-14086.0015245,540.724976927,-1078.90137444
16829,-88754.9984532,520.221138629,-1076.53442441
16830,-90511.9987566,520.715145232,-1076.48155847
16831,34610.9954453,557.7491466,-1080.4560292
16832,2598.99663168,549.530030496,-1079.44566968
16833,-58096.0009015,533.050544315,-1077.52314652
16834,-105391.999611,520.42992768,-1076.01853333
16835,87750.9920981,577.052778184,-1082.1606878
16836,-116901.999461,519.115120119,-1075.6622974
16837,-40136.0028029,542.222755508,-1078.10985288
16838,19274.9941143,560.332473508,-1079.99493377
16839,-80873.0015198,532.490955493,-1076.82435714
16840,-114833.000653,523.71092741,-1075.74263552
16841,45856.9923209,570.987780359,-1080.85296269
16842,-52361.0037504,543.702083972,-1077.73554802
16843,-67370.0036531,540.379730464,-1077.25918566
16844,245111.982984,631.370809992,-1087.1937706
16845,190176.984927,616.55018834,-1085.45034535
16846,-93896.5871242,582.517626862,12473.471021
16847,35547.9909368,574.01884895,-1080.54321082
16848,-157155.001171,519.52266584,-1074.42334881
16849,-124611.002688,529.894911572,-1075.46518791
16850,3597.99150352,567.817587478,-1079.54094304
16851,-4959.00852277,566.353290333,-1079.27115173
16852,-108523.004313,537.528079081,-1075.98521759
16853,111586.985998,601.917170482,-1082.98164902
16854,1185.99056328,571.122925147,-1079.47977619
16855,6828.17677035,594.795949347,5017.29882085
16856,140932.983907,613.368422319,-1083.92459141
16857,-112084.005497,541.502485353,-1075.89126772
16858,-50011.7982252,584.022657101,5771.08357974
16859,-80729.0073683,552.532329324,-1076.8963405
16860,122870.983178,612.166793291,-1083.36095067
16861,3477.98830231,578.782970432,-1079.57439163
16862,142048.982088,619.689788679,-1083.97996599
16863,-135579.683372,577.053104854,9444.75973459
16864,-25834.0114587,573.341480111,-1078.65147917
16865,-153554.006261,537.559606048,-1074.5975663
16866,-29615.0118533,574.252596566,-1078.53868834
16867,-11425.9391775,588.800327502,1327.87041654
16868,-85586.0099808,560.133565376,-1076.768344
16869,98570.9817535,614.16863797,-1082.62043901
16870,-2089.0140448,586.179693074,-1079.42896611
16871,-74794.0112316,566.241504956,-1077.12260835
16872,-72390.0116085,567.933813103,-1077.20247668
16873,-68658.0121953,570.008600197,-1077.32256232
16874,5855.98428245,592.467777923,-1079.69258331
16875,55270.9231257,607.613462512,-1083.86921262
16876,26951.9828329,600.543143776,-1080.36987596
16877,8044.98354795,596.098101704,-1079.77558812
16878,-140626.010481,554.282638288,-1075.05477325
16879,-63649.0139093,577.451053047,-1077.50577014
16880,114680.978124,629.808019649,-1083.17112443
16881,24505.9816578,604.83867746,-1080.31197244
16882,85186.9788178,623.314077461,-1082.2435616
16883,-710.017743371,599.57673323,-1079.51850232
16884,-61735.0156438,583.002268586,-1077.58049995
16885,20555.9808627,607.701031891,-1080.20543631
16886,-67340.01613,583.388160663,-1077.40751052
16887,-22700.9228563,607.955776242,2024.14630529
16888,61638.978039,622.532513293,-1081.51438907
16889,29736.979224,614.345071063,-1080.50713351
16890,-156427.013227,561.732039981,-1074.59421033
16891,251427.969154,680.189456658,-1087.5563969
16892,-11426.0201629,605.490665744,-1079.20577339
16893,41413.9772921,621.707943189,-1080.88661604
16894,-148857.01491,567.912144386,-1074.84593114
16895,80804.9755486,635.051966483,-1082.1542398
16896,29484.2131153,647.81275772,6607.42288406
16897,-74815.0186338,592.235282623,-1077.21283622
16898,154709.971357,659.335743572,-1084.51064763
16899,179604.969975,667.505259352,-1085.3037407
16900,-88011.0194126,591.435088959,-1076.79874875
16901,-52354.0210058,602.70380696,-1077.93598481
16902,-68769.7963809,624.170374354,6220.52617476
16903,-50492.021612,605.240063518,-1078.00266276
16904,9410.97543196,623.491391319,-1079.90971269
16905,96906.97166,649.68916724,-1082.69459911
16906,-66055.0215192,603.75797092,-1077.52465255
16907,18857.9741686,629.212014235,-1080.21866329
16908,-69652.0221728,604.722141819,-1077.41067829
16909,51648.9724821,640.655354024,-1081.2718424
16910,-69332.0225921,606.81424251,-1077.43233554
16911,-37542.0242555,616.969372692,-1078.44545291
16912,11177.9731104,632.000202351,-1079.99174439
16913,124527.968195,665.643635593,-1083.60017764
16914,-145216.020637,588.960572058,-1075.02938117
16915,-167990.02008,583.401901717,-1074.31458231
16916,-7708.02706674,630.561214264,-1079.40913761
16917,32067.9710196,643.016190918,-1080.67466128
16918,50845.9697888,649.424082226,-1081.27515584
16919,128858.96623,672.890896793,-1083.75729227
16920,-48919.0263586,622.692911405,-1078.11529389
16921,-60632.0262972,620.319708565,-1077.74313428
16922,-46778.8030448,650.503380336,6219.76008514
16923,8882.43151205,694.204838787,13943.9311666
16924,55162.9678818,656.667276853,-1081.43313252
16925,-51268.0279405,627.016414322,-1078.05434519
16926,-97774.0258887,614.623162684,-1076.58666202
16927,17632.968861,648.859016882,-1080.25715159
16928,-1156.03072407,644.448037156,-1079.65906375
16929,67468.1899994,690.405126846,6216.10645522
16930,-56086.0290523,630.628852792,-1077.91543475
16931,6136.96830205,649.548275359,-1079.90340826
16932,-70516.029039,628.473162281,-1077.4683471
16933,-49308.0302329,635.580823759,-1078.14602945
16934,-120043.027321,616.20995843,-1075.90458017
16935,103393.962632,681.557180351,-1083.00286067
16936,28178.9658139,660.896068033,-1080.6232502
16937,-26056.7962994,672.817344823,6609.04459986
16938,229611.95663,720.906375944,-1087.02984931
16939,31053.9648823,664.724050431,-1080.72530725
16940,144508.95947,698.397794869,-1084.32590177
16941,108819.076637,702.172307694,2697.7775229
16942,10577.9646546,661.827205056,-1080.07969036
16943,13699.9642381,663.726311867,-1080.1822494
16944,-90655.7953996,661.213523137,6611.07025317
16945,-80591.5712228,690.437273092,13946.6976738
16946,-154933.904602,632.191412298,2989.13382367
16947,-160049.879993,634.483277576,3790.28533693
16948,-101915.032114,635.430478666,-1076.52938046
16949,-66267.034258,646.696756399,-1077.66007168
16950,-13847.03666,662.793062305,-1079.33057029
16951,39673.9609652,679.206442726,-1081.03748691
16952,-5676.90292423,682.287287699,3306.37061281
16953,-90228.03426,643.796195483,-1076.9143519
16954,444.961785284,670.908932882,-1079.8015363
16955,-160762.031655,625.483234622,-1074.68253046
16956,116676.956246,706.382362847,-1083.50057933
16957,4212.96054892,674.994079095,-1079.92864215
16958,-84723.0357197,650.381531715,-1077.11186259
16959,-118031.112558,641.677335637,-1079.4607549
16960,-13098.8804581,690.883922171,4098.57186152
16961,152926.953106,721.821930655,-1084.66743727
16962,-135944.034983,639.630513829,-1075.49189596
16963,19699.9581131,685.454125346,-1080.43986261
16964,24459.9576202,687.824936641,-1080.59402409
16965,-155324.034899,637.049254696,-1074.89151993
16966,-89407.0379708,657.032552147,-1076.9864416
16967,-39833.0404736,672.309313922,-1078.56342283
16968,-20.0425103252,684.774992306,-1079.8291921
16969,-109908.038093,654.128540097,-1076.34217277
16970,-85206.0395381,662.242410256,-1077.13335817
16971,165917.94972,735.563109822,-1085.11759413
16972,23842.9555483,695.647181352,-1080.6060091
16973,15201.9555992,694.158676272,-1080.33466995
16974,-45189.0421128,677.766768227,-1078.41952266
16975,27386.9545599,699.667794786,-1080.72947054
16976,-4899.04456318,691.369843454,-1079.70432451
16977,-53363.0427527,678.412788218,-1078.16845463
16978,-132024.039856,656.759348747,-1075.66739773
16979,-158874.03896,650.026880857,-1074.81955828
16980,28188.9526815,704.89878635,-1080.76917311
16981,-29079.0450289,689.406291283,-1078.95198956
